id,sex,observed_on,quality_grade,url,image_url,description,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_county_name,place_state_name,scientific_name,common_name
111249428,m,2009-09-02,research,https://www.inaturalist.org/observations/111249428,https://inaturalist-open-data.s3.amazonaws.com/photos/187776017/medium.jpg,,"Blount, Great Smoky Mountains National Park, Tennessee, United States",35.661875,-83.70693889,,,,,,,,FALSE,,,Blount,Tennessee,Speyeria diana,Diana Fritillary
112167830,f,2019-06-19,research,https://www.inaturalist.org/observations/112167830,https://inaturalist-open-data.s3.amazonaws.com/photos/189445599/medium.jpg,,"Conway, AR, USA",35.012095,-92.46951797,,,,,,,,FALSE,,,Faulkner,Arkansas,Speyeria diana,Diana Fritillary
112834211,f,2012-05-29,research,https://www.inaturalist.org/observations/112834211,https://inaturalist-open-data.s3.amazonaws.com/photos/190617843/medium.jpg,,"Arkansas, US",35.146051,-92.54889249,8,,,,28734,obscured,,TRUE,,,Faulkner,Arkansas,Speyeria diana,Diana Fritillary
116292767,f,2021-08-15,research,https://www.inaturalist.org/observations/116292767,https://inaturalist-open-data.s3.amazonaws.com/photos/196290671/medium.jpg,,"Pandapas Pond, Newport, VA, US",37.28066667,-80.46952833,10,,,,10,,,FALSE,,,Montgomery,Virginia,Speyeria diana,Diana Fritillary
118849783,f,2017-06-07,research,https://www.inaturalist.org/observations/118849783,https://inaturalist-open-data.s3.amazonaws.com/photos/200847531/medium.jpg,,"Arkansas, US",35.01949367,-92.48385598,15,,,,28734,obscured,,TRUE,,,Faulkner,Arkansas,Speyeria diana,Diana Fritillary
118927670,m,2022-05-27,research,https://www.inaturalist.org/observations/118927670,https://inaturalist-open-data.s3.amazonaws.com/photos/200991175/medium.jpg,,"Doyle Jones Rd, Malvern, AR, US",34.44233676,-92.81037458,8,,,,8,,,FALSE,,,Hot Spring,Arkansas,Speyeria diana,Diana Fritillary
119475341,m,2022-05-30,research,https://www.inaturalist.org/observations/119475341,https://inaturalist-open-data.s3.amazonaws.com/photos/201970497/medium.jpg,,"Dallas 326, Leola, AR, US",34.12644167,-92.71711667,108,,,,108,,,FALSE,,,Dallas,Arkansas,Speyeria diana,Diana Fritillary
119789983,m,2022-06-01,research,https://www.inaturalist.org/observations/119789983,https://inaturalist-open-data.s3.amazonaws.com/photos/202539413/medium.jpg,Male,"Conway, AR, US",34.97798833,-92.3583,4,,,,4,,,FALSE,,,Faulkner,Arkansas,Speyeria diana,Diana Fritillary
119790347,m,2022-06-01,research,https://www.inaturalist.org/observations/119790347,https://inaturalist-open-data.s3.amazonaws.com/photos/202540002/medium.jpg,Male,"Morning Course Rd, Conway, AR, US",34.97718,-92.36911667,9,,,,9,,,FALSE,,,Faulkner,Arkansas,Speyeria diana,Diana Fritillary
119822807,m,2022-05-30,research,https://www.inaturalist.org/observations/119822807,https://inaturalist-open-data.s3.amazonaws.com/photos/202596932/medium.jpeg,,"Hot Springs Village, AR, USA",34.63844824,-92.84007183,86,,,,86,,,FALSE,,,Saline,Arkansas,Speyeria diana,Diana Fritillary
119903306,m,2017-05-29,research,https://www.inaturalist.org/observations/119903306,https://inaturalist-open-data.s3.amazonaws.com/photos/202740411/medium.jpg,,"Arkansas, US",35.16224539,-92.48182604,4,,,,28734,obscured,,TRUE,,,Faulkner,Arkansas,Speyeria diana,Diana Fritillary
120082286,m,2022-06-03,research,https://www.inaturalist.org/observations/120082286,https://inaturalist-open-data.s3.amazonaws.com/photos/203062758/medium.jpg,,"Rabbit Pen Rd, Conway, AR, US",34.99558667,-92.369025,5,,,,5,,,FALSE,,,Faulkner,Arkansas,Speyeria diana,Diana Fritillary
120086825,m,2022-06-03,research,https://www.inaturalist.org/observations/120086825,https://inaturalist-open-data.s3.amazonaws.com/photos/203070891/medium.jpg,"Had five males, all on Monarda. ","Faulkner County, AR, USA",34.93781955,-92.39953029,8,,,,8,,,FALSE,,,Faulkner,Arkansas,Speyeria diana,Diana Fritillary
120331485,m,2022-06-04,research,https://www.inaturalist.org/observations/120331485,https://inaturalist-open-data.s3.amazonaws.com/photos/203509461/medium.jpg,,"E 1010 Rd, Muldrow, OK, US",35.54951167,-94.57311167,24,,,,24,,,FALSE,,,Sequoyah,Oklahoma,Speyeria diana,Diana Fritillary
120364540,m,2022-06-05,research,https://www.inaturalist.org/observations/120364540,https://inaturalist-open-data.s3.amazonaws.com/photos/203736552/medium.jpg,Not sure. I've never seen anything like this in my life. What is this beautiful butterfly!?,"Georgia, US",34.3842382,-84.6060829,,,,,28846,obscured,,TRUE,gps,gps,Bartow,Georgia,Speyeria diana,Diana Fritillary
120399793,m,2022-06-05,research,https://www.inaturalist.org/observations/120399793,https://inaturalist-open-data.s3.amazonaws.com/photos/203630368/medium.jpg,,"Boulder Dr, Little Rock, AR, US",34.7559,-92.597825,5,,,,5,,,FALSE,,,Saline,Arkansas,Speyeria diana,Diana Fritillary
120573342,m,2022-06-06,research,https://www.inaturalist.org/observations/120573342,https://static.inaturalist.org/photos/203946590/medium.jpg,,"King Fisher Lake Rd, Dardanelle, AR, US",35.081475,-93.14050283,5,,,,5,,,FALSE,,,Yell,Arkansas,Speyeria diana,Diana Fritillary
120690207,m,2022-06-07,research,https://www.inaturalist.org/observations/120690207,https://static.inaturalist.org/photos/204154717/medium.jpeg,,"Tulsa, OK 74126, USA",36.2067233,-96.0678116,,,,,,,,FALSE,gps,gps,Osage,Oklahoma,Speyeria diana,Diana Fritillary
120702568,m,2022-06-07,research,https://www.inaturalist.org/observations/120702568,https://inaturalist-open-data.s3.amazonaws.com/photos/204176282/medium.jpeg,,"Skiatook, OK 74070, USA",36.42528006,-96.14132222,20,,,,20,,,FALSE,gps,gps,Osage,Oklahoma,Speyeria diana,Diana Fritillary
120734165,m,2022-06-06,research,https://www.inaturalist.org/observations/120734165,https://inaturalist-open-data.s3.amazonaws.com/photos/204233764/medium.jpg,,"Lake Bixhoma, Bixby, OK, USA",35.89196247,-95.79748558,211,,,,211,,,FALSE,,,Wagoner,Oklahoma,Speyeria diana,Diana Fritillary
120855746,m,2022-06-08,research,https://www.inaturalist.org/observations/120855746,https://static.inaturalist.org/photos/204452568/medium.jpeg,,"McDowell County, US-NC, US",35.59875278,-82.06369444,,,,,,,,FALSE,gps,gps,McDowell,North Carolina,Speyeria diana,Diana Fritillary
120917199,m,2022-06-06,research,https://www.inaturalist.org/observations/120917199,https://inaturalist-open-data.s3.amazonaws.com/photos/204563220/medium.jpg,,"Creek, Oklahoma, United States",35.98789858,-96.33500408,,,,,,,,FALSE,,,Creek,Oklahoma,Speyeria diana,Diana Fritillary
120986766,m,2022-06-09,research,https://www.inaturalist.org/observations/120986766,https://inaturalist-open-data.s3.amazonaws.com/photos/204687757/medium.jpg,home,"Pawnee County, OK, USA",36.21717116,-96.26234337,2,,,,2,,,FALSE,,,Pawnee,Oklahoma,Speyeria diana,Diana Fritillary
120994364,m,2022-06-09,research,https://www.inaturalist.org/observations/120994364,https://inaturalist-open-data.s3.amazonaws.com/photos/204701473/medium.jpg,,United States,36.59787086,-84.19974881,21,,,,28534,obscured,,TRUE,,,Campbell,Tennessee,Speyeria diana,Diana Fritillary
121009538,m,2022-06-09,research,https://www.inaturalist.org/observations/121009538,https://inaturalist-open-data.s3.amazonaws.com/photos/204730657/medium.jpg,,"Tennessee, US",35.17860333,-85.88369667,19823,,,,19823,,,FALSE,,,Franklin,Tennessee,Speyeria diana,Diana Fritillary
121018537,m,2022-06-09,research,https://www.inaturalist.org/observations/121018537,https://inaturalist-open-data.s3.amazonaws.com/photos/204744674/medium.jpg,,"Whitwell, TN, US",35.1966338,-85.45937163,65,,,,65,,,FALSE,,,Marion,Tennessee,Speyeria diana,Diana Fritillary
121018565,m,2022-06-09,research,https://www.inaturalist.org/observations/121018565,https://inaturalist-open-data.s3.amazonaws.com/photos/204744719/medium.jpg,,"Whitwell, TN, US",35.19654671,-85.45938232,65,,,,65,,,FALSE,,,Marion,Tennessee,Speyeria diana,Diana Fritillary
121018627,m,2022-06-09,research,https://www.inaturalist.org/observations/121018627,https://inaturalist-open-data.s3.amazonaws.com/photos/204744848/medium.jpg,,"Whitwell, TN, US",35.19638939,-85.45924504,5,,,,5,,,FALSE,,,Marion,Tennessee,Speyeria diana,Diana Fritillary
121041415,m,2022-06-09,research,https://www.inaturalist.org/observations/121041415,https://inaturalist-open-data.s3.amazonaws.com/photos/204786420/medium.jpeg,butterfly,"Creek County, OK, USA",36.05174851,-96.28691289,3118,,,,3118,,,FALSE,,,Creek,Oklahoma,Speyeria diana,Diana Fritillary
121150509,m,2022-06-10,research,https://www.inaturalist.org/observations/121150509,https://inaturalist-open-data.s3.amazonaws.com/photos/204981269/medium.jpeg,,"North Carolina, US",35.83840634,-81.81723517,,,,,28620,obscured,,TRUE,gps,gps,Burke,North Carolina,Speyeria diana,Diana Fritillary
121155629,m,2022-06-10,research,https://www.inaturalist.org/observations/121155629,https://inaturalist-open-data.s3.amazonaws.com/photos/204990965/medium.jpg,Male,"Rabbit Pen Rd, Conway, AR, US",34.99626667,-92.3676,4,,,,4,,,FALSE,,,Faulkner,Arkansas,Speyeria diana,Diana Fritillary
121270752,m,2022-06-11,research,https://www.inaturalist.org/observations/121270752,https://static.inaturalist.org/photos/205192770/medium.jpeg,,"F9QR+WJ Chalet Trail, Fort Payne, AL 35967, USA",34.49002778,-85.60709722,,,,,,,,FALSE,gps,gps,De Kalb,Alabama,Speyeria diana,Diana Fritillary
121336377,m,2022-06-11,research,https://www.inaturalist.org/observations/121336377,https://static.inaturalist.org/photos/205309780/medium.jpeg,Talladega National Forest,"Cleburne County, AL, USA",33.74960757,-85.54441306,6557,,,,6557,,,FALSE,,,Cleburne,Alabama,Speyeria diana,Diana Fritillary
121343053,m,2022-06-09,research,https://www.inaturalist.org/observations/121343053,https://inaturalist-open-data.s3.amazonaws.com/photos/205323321/medium.jpg,,"Madison County, NC, USA",35.92499066,-82.86301368,8,,,,8,,,FALSE,,,Madison,North Carolina,Speyeria diana,Diana Fritillary
121351542,m,2022-06-11,research,https://www.inaturalist.org/observations/121351542,https://inaturalist-open-data.s3.amazonaws.com/photos/205339009/medium.jpeg,,"Arkansas, US",34.85268648,-94.09682433,,,,,28762,obscured,,TRUE,,,Scott,Arkansas,Speyeria diana,Diana Fritillary
121481212,m,2022-06-12,research,https://www.inaturalist.org/observations/121481212,https://inaturalist-open-data.s3.amazonaws.com/photos/205568757/medium.jpg,Male,"Conway, AR, US",34.97998333,-92.37332167,11,,,,11,,,FALSE,,,Faulkner,Arkansas,Speyeria diana,Diana Fritillary
121481852,f,2022-06-12,research,https://www.inaturalist.org/observations/121481852,https://inaturalist-open-data.s3.amazonaws.com/photos/205569996/medium.jpg,Female,"Rabbit Pen Rd, Conway, AR, US",34.99741167,-92.37139167,4,,,,4,,,FALSE,,,Faulkner,Arkansas,Speyeria diana,Diana Fritillary
121514576,m,2022-06-12,research,https://www.inaturalist.org/observations/121514576,https://static.inaturalist.org/photos/205630448/medium.jpeg,,"Cosby, TN 37722, USA",35.79520808,-83.24861102,172,,,,172,,,FALSE,gps,gps,Cocke,Tennessee,Speyeria diana,Diana Fritillary
121514839,m,2022-06-12,research,https://www.inaturalist.org/observations/121514839,https://inaturalist-open-data.s3.amazonaws.com/photos/205630894/medium.jpeg,,"Skiatook, OK 74070, USA",36.42541737,-96.14124745,7,,,,7,,,FALSE,gps,gps,Osage,Oklahoma,Speyeria diana,Diana Fritillary
121515237,m,2022-06-12,research,https://www.inaturalist.org/observations/121515237,https://inaturalist-open-data.s3.amazonaws.com/photos/205631590/medium.jpeg,,"Sand Springs, OK 74063, USA",36.14835874,-96.22627884,69,,,,69,,,FALSE,gps,gps,Tulsa,Oklahoma,Speyeria diana,Diana Fritillary
121568264,m,2022-06-12,research,https://www.inaturalist.org/observations/121568264,https://inaturalist-open-data.s3.amazonaws.com/photos/205732722/medium.jpeg,,"North Carolina, US",35.95482991,-81.93599993,4,,,,28620,obscured,,TRUE,,,McDowell,North Carolina,Speyeria diana,Diana Fritillary
121580108,f,2022-06-06,research,https://www.inaturalist.org/observations/121580108,https://inaturalist-open-data.s3.amazonaws.com/photos/205753920/medium.jpeg,,"Caddo Valley, AR 71923, USA",34.07900556,-93.17686389,,,,,,,,FALSE,gps,gps,Clark,Arkansas,Speyeria diana,Diana Fritillary
121595715,m,2022-06-13,research,https://www.inaturalist.org/observations/121595715,https://inaturalist-open-data.s3.amazonaws.com/photos/205780878/medium.jpg,,"Skyline Dr, Pawhuska, OK, US",36.63781667,-96.32309667,3,,,,3,,,FALSE,,,Osage,Oklahoma,Speyeria diana,Diana Fritillary
121611298,f,2022-06-13,research,https://www.inaturalist.org/observations/121611298,https://inaturalist-open-data.s3.amazonaws.com/photos/205808028/medium.jpeg,,"Sand Springs, OK 74063, USA",36.13611199,-96.17430266,417,,,,417,,,FALSE,gps,gps,Tulsa,Oklahoma,Speyeria diana,Diana Fritillary
121643946,m,2022-06-13,research,https://www.inaturalist.org/observations/121643946,https://inaturalist-open-data.s3.amazonaws.com/photos/205867433/medium.jpg,,"Blue Mouse Rd, Muldrow, OK, US",35.47044667,-94.46708667,26,,,,26,,,FALSE,,,Sequoyah,Oklahoma,Speyeria diana,Diana Fritillary
121757439,m,2022-06-14,research,https://www.inaturalist.org/observations/121757439,https://inaturalist-open-data.s3.amazonaws.com/photos/206074563/medium.jpeg,,"Eidson, TN 37731, USA",36.57391287,-82.89759904,1746,,,,1746,,,FALSE,gps,gps,Hancock,Tennessee,Speyeria diana,Diana Fritillary
121759200,m,2022-06-14,research,https://www.inaturalist.org/observations/121759200,https://inaturalist-open-data.s3.amazonaws.com/photos/206077656/medium.jpeg,,"Gatlinburg, TN 37738, USA",35.695125,-83.48207778,,,,,,,,FALSE,gps,gps,Sevier,Tennessee,Speyeria diana,Diana Fritillary
121806142,m,2022-06-14,research,https://www.inaturalist.org/observations/121806142,https://inaturalist-open-data.s3.amazonaws.com/photos/206163449/medium.jpeg,,"Park Hill, OK, USA",35.81488426,-94.91768505,959,,,,959,,,FALSE,gps,gps,Cherokee,Oklahoma,Speyeria diana,Diana Fritillary
121834810,m,2022-06-13,research,https://www.inaturalist.org/observations/121834810,https://inaturalist-open-data.s3.amazonaws.com/photos/206209667/medium.jpg,,"Popcorn Overlook, Rabun County, GA, USA",34.8745287,-83.5753798,55,,,,55,,,FALSE,,,Rabun,Georgia,Speyeria diana,Diana Fritillary
121909126,m,2022-06-15,research,https://www.inaturalist.org/observations/121909126,https://inaturalist-open-data.s3.amazonaws.com/photos/206346642/medium.jpg,,"Tow Loop Rd, Braggs, OK, US",35.69674665,-95.13538639,22,,,,22,,,FALSE,,,Muskogee,Oklahoma,Speyeria diana,Diana Fritillary
121939512,m,2022-06-15,research,https://www.inaturalist.org/observations/121939512,https://inaturalist-open-data.s3.amazonaws.com/photos/206400368/medium.jpg,,"S 4707 Rd, Sallisaw, OK, US",35.58908333,-94.63282833,6,,,,6,,,FALSE,,,Sequoyah,Oklahoma,Speyeria diana,Diana Fritillary
121967203,f,2010-07-02,research,https://www.inaturalist.org/observations/121967203,https://inaturalist-open-data.s3.amazonaws.com/photos/206452571/medium.jpg,"Douthat State Park
","Bath County, VA, USA",38.01142879,-79.73450054,31,,,,31,,,FALSE,,,Bath,Virginia,Speyeria diana,Diana Fritillary
122065261,m,2022-06-16,research,https://www.inaturalist.org/observations/122065261,https://inaturalist-open-data.s3.amazonaws.com/photos/206626801/medium.jpg,,"Braggs, OK, US",35.69869423,-95.12795094,50,,,,50,,,FALSE,,,Muskogee,Oklahoma,Speyeria diana,Diana Fritillary
122065435,m,2022-06-16,research,https://www.inaturalist.org/observations/122065435,https://inaturalist-open-data.s3.amazonaws.com/photos/206627075/medium.jpg,,"Oklahoma, US",35.66512341,-95.15382528,71,,,,28649,obscured,,TRUE,,,Cherokee,Oklahoma,Speyeria diana,Diana Fritillary
122080223,f,2022-06-16,research,https://www.inaturalist.org/observations/122080223,https://inaturalist-open-data.s3.amazonaws.com/photos/206654750/medium.jpg,home,"Pawnee County, OK, USA",36.2173652,-96.26264747,4,,,,4,,,FALSE,,,Pawnee,Oklahoma,Speyeria diana,Diana Fritillary
122117014,m,2022-06-11,research,https://www.inaturalist.org/observations/122117014,https://inaturalist-open-data.s3.amazonaws.com/photos/206725004/medium.jpeg,,"Sevier County, TN, USA",35.65969207,-83.58667512,8,,,,8,,,FALSE,,,Sevier,Tennessee,Speyeria diana,Diana Fritillary
122147193,m,2022-06-14,research,https://www.inaturalist.org/observations/122147193,https://inaturalist-open-data.s3.amazonaws.com/photos/206778451/medium.jpg,,"Blount County, Great Smoky Mountains National Park, US-TN, US",35.58473833,-83.84416167,15,,,,15,,,FALSE,,,Blount,Tennessee,Speyeria diana,Diana Fritillary
122191213,m,2022-06-17,research,https://www.inaturalist.org/observations/122191213,https://inaturalist-open-data.s3.amazonaws.com/photos/206855870/medium.jpg,,"Braggs, OK, US",35.6986778,-95.12764843,22,,,,22,,,FALSE,,,Muskogee,Oklahoma,Speyeria diana,Diana Fritillary
122206469,m,2022-06-17,research,https://www.inaturalist.org/observations/122206469,https://inaturalist-open-data.s3.amazonaws.com/photos/206884225/medium.jpg,,"Nantahala National Forest, Robbinsville, NC, US",35.35940333,-83.93178667,4,,,,4,,,FALSE,,,Graham,North Carolina,Speyeria diana,Diana Fritillary
122239586,m,2022-06-17,research,https://www.inaturalist.org/observations/122239586,https://inaturalist-open-data.s3.amazonaws.com/photos/206941815/medium.jpeg,,"Tennessee, US",35.39481231,-85.68866585,,,,,28706,obscured,,TRUE,,,Grundy,Tennessee,Speyeria diana,Diana Fritillary
122351189,m,2022-06-18,research,https://www.inaturalist.org/observations/122351189,https://static.inaturalist.org/photos/207141376/medium.jpeg,,"Canton, NC 28716, USA",35.28638611,-82.82818333,,,,,,,,FALSE,gps,gps,Transylvania,North Carolina,Speyeria diana,Diana Fritillary
122365246,m,2022-06-18,research,https://www.inaturalist.org/observations/122365246,https://inaturalist-open-data.s3.amazonaws.com/photos/207165990/medium.jpg,,"3001 S Mountain Park, Connelly Springs, NC 28612, USA",35.592731,-81.637877,11774,,,,11774,,,FALSE,,,Burke,North Carolina,Speyeria diana,Diana Fritillary
122365287,m,2022-06-18,research,https://www.inaturalist.org/observations/122365287,https://static.inaturalist.org/photos/207166275/medium.jpg,,"Cherokee National Forest, Erwin, TN, US",36.019475,-82.5167,10,,,,10,,,FALSE,,,Unicoi,Tennessee,Speyeria diana,Diana Fritillary
122374193,f,2022-06-18,research,https://www.inaturalist.org/observations/122374193,https://inaturalist-open-data.s3.amazonaws.com/photos/207182937/medium.jpg,,"Sicily Rd, Braggs, OK, US",35.68275922,-95.18751456,41,,,,41,,,FALSE,,,Muskogee,Oklahoma,Speyeria diana,Diana Fritillary
122408094,m,2022-06-18,research,https://www.inaturalist.org/observations/122408094,https://inaturalist-open-data.s3.amazonaws.com/photos/207245957/medium.jpeg,See photo,"Tallgrass Prairie Preserve (TNC), Osage County OK",36.847875,-96.42893,53,,,,53,,,FALSE,,,Osage,Oklahoma,Speyeria diana,Diana Fritillary
122547145,m,2022-06-19,research,https://www.inaturalist.org/observations/122547145,https://inaturalist-open-data.s3.amazonaws.com/photos/207492332/medium.jpg,,"Cardinal Dr, Gatlinburg, TN, US",35.737545,-83.45253,4,,,,4,,,FALSE,,,Sevier,Tennessee,Speyeria diana,Diana Fritillary
122580966,m,2022-06-16,research,https://www.inaturalist.org/observations/122580966,https://inaturalist-open-data.s3.amazonaws.com/photos/207554641/medium.jpeg,,"Muskogee County, OK, USA",35.69408569,-95.19723504,27,,,,27,,,FALSE,,,Muskogee,Oklahoma,Speyeria diana,Diana Fritillary
122580967,m,2022-06-16,research,https://www.inaturalist.org/observations/122580967,https://inaturalist-open-data.s3.amazonaws.com/photos/207554668/medium.jpeg,,"Muskogee County, OK, USA",35.69408346,-95.19724728,16,,,,16,,,FALSE,,,Muskogee,Oklahoma,Speyeria diana,Diana Fritillary
122637599,m,2022-06-19,research,https://www.inaturalist.org/observations/122637599,https://static.inaturalist.org/photos/207660730/medium.jpeg,,"Canton, NC 28716, USA",35.2859677,-82.8312866,,,,,,,,FALSE,gps,gps,Transylvania,North Carolina,Speyeria diana,Diana Fritillary
122741418,m,2022-06-20,research,https://www.inaturalist.org/observations/122741418,https://static.inaturalist.org/photos/207852408/medium.jpeg,,"Townsend, TN 37882, USA",35.623255,-83.7102849,,,,,,,,FALSE,gps,gps,Blount,Tennessee,Speyeria diana,Diana Fritillary
122822244,m,2022-06-21,research,https://www.inaturalist.org/observations/122822244,https://inaturalist-open-data.s3.amazonaws.com/photos/207996516/medium.jpg,,"W Dwight Little Rd, Bigelow, AR, US",34.93674407,-92.54843287,4198,,,,4198,,,FALSE,,,Perry,Arkansas,Speyeria diana,Diana Fritillary
122863914,m,2022-06-21,research,https://www.inaturalist.org/observations/122863914,https://static.inaturalist.org/photos/208070243/medium.jpeg,,"Mount Magazine State Park, 577 Lodge Dr, Paris, AR 72855, USA",35.1686949,-93.6260549,6293,,,,6293,,,FALSE,,,Logan,Arkansas,Speyeria diana,Diana Fritillary
122865645,m,2022-06-21,research,https://www.inaturalist.org/observations/122865645,https://inaturalist-open-data.s3.amazonaws.com/photos/208074030/medium.jpg,Male on Butterfly Weed,"Nursery Pond Rd, Conway, AR, US",34.98753667,-92.375755,4,,,,4,,,FALSE,,,Faulkner,Arkansas,Speyeria diana,Diana Fritillary
122871307,m,2022-06-21,research,https://www.inaturalist.org/observations/122871307,https://inaturalist-open-data.s3.amazonaws.com/photos/208084476/medium.jpeg,,"Pigeon Forge, TN 37862, USA",35.69319858,-83.53281856,75,,,,75,,,FALSE,gps,gps,Sevier,Tennessee,Speyeria diana,Diana Fritillary
122892438,m,2022-06-21,research,https://www.inaturalist.org/observations/122892438,https://inaturalist-open-data.s3.amazonaws.com/photos/208116801/medium.jpeg,,"Virginia, US",37.39414258,-80.22118618,1444,,,,28417,obscured,,TRUE,,,Montgomery,Virginia,Speyeria diana,Diana Fritillary
122962309,m,2022-06-22,research,https://www.inaturalist.org/observations/122962309,https://static.inaturalist.org/photos/208251375/medium.jpeg,,"Fairview, NC 28730, USA",35.52060524,-82.30669934,157,,,,157,,,FALSE,gps,gps,Buncombe,North Carolina,Speyeria diana,Diana Fritillary
122978790,m,2022-06-22,research,https://www.inaturalist.org/observations/122978790,https://inaturalist-open-data.s3.amazonaws.com/photos/208281605/medium.jpg,,"Tiger Dr, Townsend, TN, US",35.67403045,-83.75365,1803,,,,1803,,,FALSE,,,Blount,Tennessee,Speyeria diana,Diana Fritillary
123006627,m,2022-06-22,research,https://www.inaturalist.org/observations/123006627,https://inaturalist-open-data.s3.amazonaws.com/photos/208332396/medium.jpg,,"Carnation Ln, Paron, AR, US",34.79279667,-92.63793833,6,,,,6,,,FALSE,,,Pulaski,Arkansas,Speyeria diana,Diana Fritillary
123035938,m,2022-06-21,research,https://www.inaturalist.org/observations/123035938,https://inaturalist-open-data.s3.amazonaws.com/photos/208388903/medium.jpeg,,"Elizabethton, TN 37643, USA",36.43317778,-82.07274444,,,,,,,,FALSE,gps,gps,Carter,Tennessee,Speyeria diana,Diana Fritillary
123087547,m,2022-06-22,research,https://www.inaturalist.org/observations/123087547,https://inaturalist-open-data.s3.amazonaws.com/photos/208480841/medium.jpeg,,"Henderson County, NC, USA",35.41249444,-82.62998889,7,,,,7,,,FALSE,,,Henderson,North Carolina,Speyeria diana,Diana Fritillary
123130278,f,2022-06-23,research,https://www.inaturalist.org/observations/123130278,https://inaturalist-open-data.s3.amazonaws.com/photos/208558163/medium.jpeg,Female/Black,"Pickett County, TN, USA",36.52892,-84.7741383,,,,,,,,FALSE,,,Pickett,Tennessee,Speyeria diana,Diana Fritillary
123132569,m,2017-06-05,research,https://www.inaturalist.org/observations/123132569,https://inaturalist-open-data.s3.amazonaws.com/photos/208555582/medium.jpg,,"Checotah, OK 74426, USA",35.4700993,-95.5230356,7317,,,,7317,,,FALSE,,,McIntosh,Oklahoma,Speyeria diana,Diana Fritillary
123285874,m,2022-06-07,research,https://www.inaturalist.org/observations/123285874,https://static.inaturalist.org/photos/208836076/medium.jpg,,"Signal Mountain, TN, US",35.24010533,-85.27573834,9,,,,9,,,FALSE,,,Hamilton,Tennessee,Speyeria diana,Diana Fritillary
123290784,m,2022-06-24,research,https://www.inaturalist.org/observations/123290784,https://inaturalist-open-data.s3.amazonaws.com/photos/208845656/medium.jpg,,"Nursery Pond Rd, Conway, AR, US",34.98756167,-92.375625,8,,,,8,,,FALSE,,,Faulkner,Arkansas,Speyeria diana,Diana Fritillary
123452910,m,2022-06-25,research,https://www.inaturalist.org/observations/123452910,https://inaturalist-open-data.s3.amazonaws.com/photos/209137751/medium.jpeg,,Long Creek Falls,34.66765965,-84.17085472,194,,,,194,,,FALSE,gps,gps,Fannin,Georgia,Speyeria diana,Diana Fritillary
123600714,m,2022-06-26,research,https://www.inaturalist.org/observations/123600714,https://inaturalist-open-data.s3.amazonaws.com/photos/209397460/medium.jpeg,,"Grundy County, TN, USA",35.44103676,-85.54543155,244,,,,244,,,FALSE,,,Grundy,Tennessee,Speyeria diana,Diana Fritillary
123903220,m,2022-06-15,research,https://www.inaturalist.org/observations/123903220,https://inaturalist-open-data.s3.amazonaws.com/photos/209953810/medium.jpeg,Male on purple coneflower,"Cosby, TN 37722, USA",35.78955897,-83.22235797,,,,,,,,FALSE,gps,gps,Cocke,Tennessee,Speyeria diana,Diana Fritillary
123903333,m,2022-06-15,research,https://www.inaturalist.org/observations/123903333,https://inaturalist-open-data.s3.amazonaws.com/photos/209954092/medium.jpeg,Sunning on hosta,"Cosby, TN 37722, USA",35.78947,-83.22226897,,,,,,,,FALSE,gps,gps,Cocke,Tennessee,Speyeria diana,Diana Fritillary
123908013,m,2022-06-28,research,https://www.inaturalist.org/observations/123908013,https://inaturalist-open-data.s3.amazonaws.com/photos/209962890/medium.jpg,,"Kentucky, US",36.8162404,-83.18622509,4,,,,28476,obscured,,TRUE,,,Harlan,Kentucky,Speyeria diana,Diana Fritillary
124058536,m,2022-06-29,research,https://www.inaturalist.org/observations/124058536,https://inaturalist-open-data.s3.amazonaws.com/photos/210241160/medium.jpg,,"Kentucky, US",36.97771012,-83.0582964,4,,,,28476,obscured,,TRUE,,,Harlan,Kentucky,Speyeria diana,Diana Fritillary
124147265,m,2022-06-30,research,https://www.inaturalist.org/observations/124147265,https://inaturalist-open-data.s3.amazonaws.com/photos/210396112/medium.jpg,,"Ben Geren Park, Fort Smith, AR, US",35.312395,-94.36914667,17,,,,17,,,FALSE,,,Sebastian,Arkansas,Speyeria diana,Diana Fritillary
124339312,m,2022-07-01,research,https://www.inaturalist.org/observations/124339312,https://static.inaturalist.org/photos/210743202/medium.jpg,Finally!!,"Nantahala National Forest, Tuckasegee, NC, US",35.232345,-83.00673612,4,,,,4,,,FALSE,,,Jackson,North Carolina,Speyeria diana,Diana Fritillary
124785021,m,2022-07-04,research,https://www.inaturalist.org/observations/124785021,https://inaturalist-open-data.s3.amazonaws.com/photos/211540728/medium.jpg,"Very pretty, large butterfly. Too bad I don’t know more about them.","Cherokee National Forest, Elizabethton, TN, US",36.426205,-82.02532217,13,,,,13,,,FALSE,,,Carter,Tennessee,Speyeria diana,Diana Fritillary
125034863,m,2022-06-17,research,https://www.inaturalist.org/observations/125034863,https://inaturalist-open-data.s3.amazonaws.com/photos/212000171/medium.jpeg,,"Hagarville, AR, USA",35.51334927,-93.32659501,4,,,,4,,,FALSE,,,Johnson,Arkansas,Speyeria diana,Diana Fritillary
