state,name,area_2010_square_miles,area_2010_square_km
Minnesota,Red Lake,432.41,1119.9419
Minnesota,Redwood,878.57,2275.4963
Minnesota,Renville,982.91,2545.7369
Minnesota,Rice,495.68,1283.8112
Minnesota,Rock,482.46,1249.5714
Minnesota,Roseau,1671.6,4329.444
Minnesota,St. Louis,6247.4,16180.766
Minnesota,Scott,356.48,923.2832
Minnesota,Sherburne,432.92,1121.2628
Minnesota,Sibley,588.78,1524.9402
Minnesota,Stearns,1343.13,3478.7067
Minnesota,Steele,429.65,1112.7935
Minnesota,Stevens,563.6,1459.724
Minnesota,Swift,742.08,1921.9872
Minnesota,Todd,944.98,2447.4982
Minnesota,Traverse,573.9,1486.401
Minnesota,Wabasha,522.98,1354.5182
Minnesota,Wadena,536.27,1388.9393
Minnesota,Waseca,423.36,1096.5024
Minnesota,Washington,384.28,995.2852
Minnesota,Watonwan,434.95,1126.5205
Minnesota,Wilkin,750.96,1944.9864
Minnesota,Winona,626.21,1621.8839
Minnesota,Wright,661.46,1713.1814
Minnesota,Yellow Medicine,759.1,1966.069
Mississippi,Adams,462.41,1197.6419
Mississippi,Alcorn,400.04,1036.1036
Mississippi,Amite,730.1,1890.959
Mississippi,Attala,734.98,1903.5982
Mississippi,Benton,406.62,1053.1458
Mississippi,Bolivar,876.57,2270.3163
Mississippi,Calhoun,586.57,1519.2163
Mississippi,Carroll,628.24,1627.1416
Mississippi,Chickasaw,501.78,1299.6102
Mississippi,Choctaw,418.18,1083.0862
Mississippi,Claiborne,487.41,1262.3919
Mississippi,Clarke,691.55,1791.1145
Mississippi,Clay,410.08,1062.1072
Mississippi,Coahoma,552.44,1430.8196
Mississippi,Copiah,777.24,2013.0516
Mississippi,Covington,413.79,1071.7161
Mississippi,DeSoto,476.15,1233.2285
Mississippi,Forrest,466.31,1207.7429
Mississippi,Franklin,563.78,1460.1902
Mississippi,George,478.71,1239.8589
Mississippi,Greene,712.76,1846.0484
Mississippi,Grenada,422.11,1093.2649
Mississippi,Hancock,473.75,1227.0125
Mississippi,Harrison,573.99,1486.6341
Mississippi,Hinds,869.74,2252.6266
Mississippi,Holmes,756.7,1959.853
Mississippi,Humphreys,418.49,1083.8891
Mississippi,Issaquena,413.05,1069.7995
Mississippi,Itawamba,532.79,1379.9261
Mississippi,Jackson,722.75,1871.9225
Mississippi,Jasper,676.24,1751.4616
Mississippi,Jefferson,519.93,1346.6187
Mississippi,Jefferson Davis,408.44,1057.8596
Mississippi,Jones,694.8,1799.532
Mississippi,Kemper,766.18,1984.4062
Mississippi,Lafayette,631.71,1636.1289
Mississippi,Lamar,497.06,1287.3854
Mississippi,Lauderdale,703.63,1822.4017
Mississippi,Lawrence,430.67,1115.4353
Mississippi,Leake,583,1509.97
Mississippi,Lee,449.95,1165.3705
Mississippi,Leflore,592.54,1534.6786
Mississippi,Lincoln,586.12,1518.0508
Mississippi,Lowndes,505.51,1309.2709
Mississippi,Madison,714.51,1850.5809
Mississippi,Marion,542.38,1404.7642
Mississippi,Marshall,706.19,1829.0321
Mississippi,Monroe,765.09,1981.5831
Mississippi,Montgomery,406.98,1054.0782
Mississippi,Neshoba,570.14,1476.6626
Mississippi,Newton,578.1,1497.279
Mississippi,Noxubee,695.14,1800.4126
Mississippi,Oktibbeha,458.2,1186.738
Mississippi,Panola,685.14,1774.5126
Mississippi,Pearl River,810.86,2100.1274
Mississippi,Perry,647.25,1676.3775
Mississippi,Pike,409.02,1059.3618
Mississippi,Pontotoc,497.69,1289.0171
Mississippi,Prentiss,414.98,1074.7982
Mississippi,Quitman,405.01,1048.9759
Mississippi,Rankin,775.49,2008.5191
Mississippi,Scott,609.19,1577.8021
Mississippi,Sharkey,431.72,1118.1548
Mississippi,Simpson,589.16,1525.9244
Mississippi,Smith,636.25,1647.8875
Mississippi,Stone,445.49,1153.8191
Mississippi,Sunflower,697.75,1807.1725
Mississippi,Tallahatchie,645.29,1671.3011
Mississippi,Tate,404.76,1048.3284
Mississippi,Tippah,457.82,1185.7538
Mississippi,Tishomingo,424.25,1098.8075
Mississippi,Tunica,454.67,1177.5953
Mississippi,Union,415.6,1076.404
Mississippi,Walthall,403.94,1046.2046
Mississippi,Warren,588.5,1524.215
Mississippi,Washington,724.74,1877.0766
Mississippi,Wayne,810.75,2099.8425
Mississippi,Webster,420.94,1090.2346
Mississippi,Wilkinson,678.11,1756.3049
Mississippi,Winston,607.25,1572.7775
Mississippi,Yalobusha,467.13,1209.8667
Mississippi,Yazoo,922.95,2390.4405
Missouri,Adair,567.32,1469.3588
Missouri,Andrew,432.7,1120.693
Missouri,Atchison,547.3,1417.507
Missouri,Audrain,692.24,1792.9016
Missouri,Barry,778.25,2015.6675
Missouri,Barton,591.92,1533.0728
Missouri,Bates,836.69,2167.0271
Missouri,Benton,704.06,1823.5154
Missouri,Bollinger,617.91,1600.3869
Missouri,Boone,685.41,1775.2119
Missouri,Buchanan,408.03,1056.7977
Missouri,Butler,694.67,1799.1953
Missouri,Caldwell,426.39,1104.3501
Missouri,Callaway,834.58,2161.5622
Missouri,Camden,655.92,1698.8328
Missouri,Cape Girardeau,578.54,1498.4186
Missouri,Carroll,694.62,1799.0658
Missouri,Carter,507.36,1314.0624
Missouri,Cass,696.84,1804.8156
Missouri,Cedar,474.48,1228.9032
Missouri,Chariton,751.18,1945.5562
Missouri,Christian,562.65,1457.2635
Missouri,Clark,504.69,1307.1471
Missouri,Clay,397.3,1029.007
Missouri,Clinton,418.96,1085.1064
Missouri,Cole,393.75,1019.8125
Missouri,Cooper,564.77,1462.7543
Missouri,Crawford,742.52,1923.1268
Missouri,Dade,490.01,1269.1259
Missouri,Dallas,540.77,1400.5943
Missouri,Daviess,563.24,1458.7916
Missouri,DeKalb,421.36,1091.3224
Missouri,Dent,752.79,1949.7261
Missouri,Douglas,813.63,2107.3017
Missouri,Dunklin,541.07,1401.3713
Missouri,Franklin,922.68,2389.7412
Missouri,Gasconade,517.8,1341.102
Missouri,Gentry,491.42,1272.7778
Missouri,Greene,675.3,1749.027
Missouri,Grundy,435.28,1127.3752
Missouri,Harrison,722.5,1871.275
Missouri,Henry,696.95,1805.1005
Missouri,Hickory,399.09,1033.6431
Missouri,Holt,462.69,1198.3671
Missouri,Howard,463.85,1201.3715
Missouri,Howell,927.25,2401.5775
Missouri,Iron,550.26,1425.1734
Missouri,Jackson,604.46,1565.5514
Missouri,Jasper,638.49,1653.6891
Missouri,Jefferson,656.63,1700.6717
Missouri,Johnson,829.28,2147.8352
Missouri,Knox,504.01,1305.3859
Missouri,Laclede,764.72,1980.6248
Missouri,Lafayette,628.43,1627.6337
Missouri,Lawrence,611.74,1584.4066
Missouri,Lewis,505.04,1308.0536
Missouri,Lincoln,626.56,1622.7904
Missouri,Linn,615.56,1594.3004
Missouri,Livingston,532.33,1378.7347
Missouri,McDonald,539.48,1397.2532
Missouri,Macon,801.23,2075.1857
Missouri,Madison,494.39,1280.4701
Missouri,Maries,526.98,1364.8782
Missouri,Marion,436.92,1131.6228
Missouri,Mercer,453.84,1175.4456
Missouri,Miller,592.6,1534.834
Missouri,Mississippi,411.58,1065.9922
Missouri,Moniteau,415.03,1074.9277
Missouri,Monroe,647.65,1677.4135
Missouri,Montgomery,536.25,1388.8875
Missouri,Morgan,597.63,1547.8617
Missouri,New Madrid,674.84,1747.8356
Missouri,Newton,624.77,1618.1543
Missouri,Nodaway,876.96,2271.3264
Missouri,Oregon,789.8,2045.582
Missouri,Osage,604.35,1565.2665
Missouri,Ozark,744.97,1929.4723
Missouri,Pemiscot,492.54,1275.6786
Missouri,Perry,474.35,1228.5665
Missouri,Pettis,682.22,1766.9498
Missouri,Phelps,671.78,1739.9102
Missouri,Pike,670.44,1736.4396
Missouri,Platte,420.19,1088.2921
Missouri,Polk,635.52,1645.9968
Missouri,Pulaski,547.1,1416.989
Missouri,Putnam,517.32,1339.8588
Missouri,Ralls,469.78,1216.7302
Missouri,Randolph,482.68,1250.1412
Missouri,Ray,568.81,1473.2179
Missouri,Reynolds,808.48,2093.9632
Missouri,Ripley,629.54,1630.5086
Missouri,St. Charles,560.44,1451.5396
Missouri,St. Clair,669.98,1735.2482
Missouri,Ste. Genevieve,499.15,1292.7985
Missouri,St. Francois,451.89,1170.3951
Missouri,St. Louis,507.8,1315.202
Missouri,Saline,755.5,1956.745
Missouri,Schuyler,307.3,795.907
Missouri,Scotland,436.67,1130.9753
Missouri,Scott,419.99,1087.7741
Missouri,Shannon,1003.82,2599.8938
Missouri,Shelby,500.86,1297.2274
Missouri,Stoddard,823.22,2132.1398
Missouri,Stone,464.03,1201.8377
Missouri,Sullivan,647.98,1678.2682
Missouri,Taney,632.44,1638.0196
Missouri,Texas,1177.27,3049.1293
Missouri,Vernon,826.4,2140.376
Missouri,Warren,428.6,1110.074
Missouri,Washington,759.91,1968.1669
Missouri,Wayne,759.18,1966.2762
Missouri,Webster,592.56,1534.7304
Missouri,Worth,266.61,690.5199
Missouri,Wright,681.77,1765.7843
Missouri,St. Louis city,61.91,160.3469
Montana,Beaverhead,5541.62,14352.7958
Montana,Big Horn,4995.46,12938.2414
Montana,Blaine,4227.55,10949.3545
Montana,Broadwater,1192.54,3088.6786
Montana,Carbon,2048.79,5306.3661
Montana,Carter,3340.75,8652.5425
Montana,Cascade,2698.16,6988.2344
Montana,Chouteau,3972.49,10288.7491
Montana,Custer,3783.36,9798.9024
Montana,Daniels,1426.11,3693.6249
Montana,Dawson,2371.87,6143.1433
Montana,Deer Lodge,736.53,1907.6127
Montana,Fallon,1620.77,4197.7943
Montana,Fergus,4339.8,11240.082
Montana,Flathead,5087.66,13177.0394
Montana,Gallatin,2602.69,6740.9671
Montana,Garfield,4675.36,12109.1824
Montana,Glacier,2995.94,7759.4846
Montana,Golden Valley,1175.34,3044.1306
Montana,Granite,1727.42,4474.0178
Montana,Hill,2898.96,7508.3064
Montana,Jefferson,1656.26,4289.7134
Montana,Judith Basin,1869.82,4842.8338
Montana,Lake,1490.15,3859.4885
Montana,Lewis and Clark,3458.83,8958.3697
Montana,Liberty,1430.05,3703.8295
Montana,Lincoln,3612.92,9357.4628
Montana,McCone,2643.17,6845.8103
Montana,Madison,3587.48,9291.5732
Montana,Meagher,2391.91,6195.0469
Montana,Mineral,1219.44,3158.3496
Montana,Missoula,2593.42,6716.9578
Montana,Musselshell,1868.16,4838.5344
Montana,Park,2803.06,7259.9254
Montana,Petroleum,1654.87,4286.1133
Montana,Phillips,5140.04,13312.7036
Montana,Pondera,1622.86,4203.2074
Montana,Powder River,3297.3,8540.007
Montana,Powell,2326.39,6025.3501
Montana,Prairie,1736.74,4498.1566
Montana,Ravalli,2390.82,6192.2238
Montana,Richland,2084.14,5397.9226
Montana,Roosevelt,2354.79,6098.9061
Montana,Rosebud,5010.4,12976.936
Montana,Sanders,2760.52,7149.7468
Montana,Sheridan,1677.08,4343.6372
Montana,Silver Bow,718.48,1860.8632
Montana,Stillwater,1795.35,4649.9565
Montana,Sweet Grass,1855.21,4804.9939
Montana,Teton,2272.38,5885.4642
Montana,Toole,1915.65,4961.5335
Montana,Treasure,977.4,2531.466
Montana,Valley,4925.82,12757.8738
Montana,Wheatland,1423.2,3686.088
Montana,Wibaux,889.27,2303.2093
Montana,Yellowstone,2633.29,6820.2211
Nebraska,Adams,563.27,1458.8693
Nebraska,Antelope,857.22,2220.1998
Nebraska,Arthur,715.36,1852.7824
Nebraska,Banner,746.11,1932.4249
Nebraska,Blaine,710.87,1841.1533
Nebraska,Boone,686.55,1778.1645
Nebraska,Box Butte,1075.29,2785.0011
Nebraska,Boyd,539.94,1398.4446
Nebraska,Brown,1221.33,3163.2447
Nebraska,Buffalo,968.11,2507.4049
Nebraska,Burt,491.58,1273.1922
Nebraska,Butler,584.91,1514.9169
Nebraska,Cass,557.45,1443.7955
Nebraska,Cedar,740.31,1917.4029
Nebraska,Chase,894.42,2316.5478
Nebraska,Cherry,5960.42,15437.4878
Nebraska,Cheyenne,1196.29,3098.3911
Nebraska,Clay,572.29,1482.2311
Nebraska,Colfax,411.66,1066.1994
Nebraska,Cuming,570.62,1477.9058
Nebraska,Custer,2575.52,6670.5968
Nebraska,Dakota,264.26,684.4334
Nebraska,Dawes,1396.46,3616.8314
Nebraska,Dawson,1013.1,2623.929
Nebraska,Deuel,439.85,1139.2115
Nebraska,Dixon,476.23,1233.4357
Nebraska,Dodge,528.71,1369.3589
Nebraska,Douglas,328.46,850.7114
Nebraska,Dundy,919.68,2381.9712
Nebraska,Fillmore,575.37,1490.2083
Nebraska,Franklin,575.82,1491.3738
Nebraska,Frontier,974.59,2524.1881
Nebraska,Furnas,719.13,1862.5467
Nebraska,Gage,851.49,2205.3591
Nebraska,Garden,1704.28,4414.0852
Nebraska,Garfield,569.79,1475.7561
Nebraska,Gosper,458.16,1186.6344
Nebraska,Grant,776.22,2010.4098
Nebraska,Greeley,569.81,1475.8079
Nebraska,Hall,546.29,1414.8911
Nebraska,Hamilton,542.88,1406.0592
Nebraska,Harlan,553.47,1433.4873
Nebraska,Hayes,713.06,1846.8254
Nebraska,Hitchcock,709.94,1838.7446
Nebraska,Holt,2412.4,6248.116
Nebraska,Hooker,721.12,1867.7008
Nebraska,Howard,569.34,1474.5906
Nebraska,Jefferson,570.19,1476.7921
Nebraska,Johnson,376.05,973.9695
Nebraska,Kearney,516.24,1337.0616
Nebraska,Keith,1061.6,2749.544
Nebraska,Keya Paha,773.07,2002.2513
Nebraska,Kimball,951.85,2465.2915
Nebraska,Knox,1108.35,2870.6265
Nebraska,Lancaster,837.55,2169.2545
Nebraska,Lincoln,2564.07,6640.9413
Nebraska,Logan,570.66,1478.0094
Nebraska,Loup,568.29,1471.8711
Nebraska,McPherson,858.98,2224.7582
Nebraska,Madison,572.74,1483.3966
Nebraska,Merrick,484.88,1255.8392
Nebraska,Morrill,1423.84,3687.7456
Nebraska,Nance,441.63,1143.8217
Nebraska,Nemaha,407.38,1055.1142
Nebraska,Nuckolls,575.16,1489.6644
Nebraska,Otoe,615.63,1594.4817
Nebraska,Pawnee,431.08,1116.4972
Nebraska,Perkins,883.34,2287.8506
Nebraska,Phelps,539.79,1398.0561
Nebraska,Pierce,573.25,1484.7175
Nebraska,Platte,674.06,1745.8154
Nebraska,Polk,438.35,1135.3265
Nebraska,Red Willow,716.99,1857.0041
Nebraska,Richardson,551.84,1429.2656
Nebraska,Rock,1008.32,2611.5488
Nebraska,Saline,574.02,1486.7118
Nebraska,Sarpy,238.99,618.9841
Nebraska,Saunders,750.23,1943.0957
Nebraska,Scotts Bluff,739.4,1915.046
Nebraska,Seward,571.43,1480.0037
Nebraska,Sheridan,2440.86,6321.8274
Nebraska,Sherman,565.83,1465.4997
Nebraska,Sioux,2066.74,5352.8566
Nebraska,Stanton,427.95,1108.3905
Nebraska,Thayer,573.81,1486.1679
Nebraska,Thomas,713.24,1847.2916
Nebraska,Thurston,393.58,1019.3722
Nebraska,Valley,568.05,1471.2495
Nebraska,Washington,389.96,1009.9964
Nebraska,Wayne,442.92,1147.1628
Nebraska,Webster,574.91,1489.0169
Nebraska,Wheeler,575.18,1489.7162
Nebraska,York,572.51,1482.8009
Nevada,Churchill,4930.46,12769.8914
Nevada,Clark,7891.43,20438.8037
Nevada,Douglas,709.72,1838.1748
Nevada,Elko,17169.83,44469.8597
Nevada,Esmeralda,3581.88,9277.0692
Nevada,Eureka,4175.68,10815.0112
Nevada,Humboldt,9640.76,24969.5684
Nevada,Lander,5490.11,14219.3849
Nevada,Lincoln,10633.2,27539.988
Nevada,Lyon,2001.19,5183.0821
Nevada,Mineral,3752.84,9719.8556
Nevada,Nye,18181.92,47091.1728
Nevada,Pershing,6036.56,15634.6904
Nevada,Storey,262.92,680.9628
Nevada,Washoe,6302.37,16323.1383
Nevada,White Pine,8875.65,22987.9335
Nevada,Carson City,144.66,374.6694
New Hampshire,Belknap,400.23,1036.5957
New Hampshire,Carroll,931.06,2411.4454
New Hampshire,Cheshire,706.66,1830.2494
New Hampshire,Coos,1794.69,4648.2471
New Hampshire,Grafton,1708.75,4425.6625
New Hampshire,Hillsborough,876.14,2269.2026
New Hampshire,Merrimack,934.12,2419.3708
New Hampshire,Rockingham,694.72,1799.3248
New Hampshire,Strafford,368.98,955.6582
New Hampshire,Sullivan,537.31,1391.6329
New Jersey,Atlantic,555.7,1439.263
New Jersey,Bergen,233.01,603.4959
New Jersey,Burlington,798.58,2068.3222
New Jersey,Camden,221.26,573.0634
New Jersey,Cape May,251.43,651.2037
New Jersey,Cumberland,483.7,1252.783
New Jersey,Essex,126.21,326.8839
New Jersey,Gloucester,322.01,834.0059
New Jersey,Hudson,46.19,119.6321
New Jersey,Hunterdon,427.82,1108.0538
New Jersey,Mercer,224.56,581.6104
New Jersey,Middlesex,308.91,800.0769
New Jersey,Monmouth,468.79,1214.1661
New Jersey,Morris,460.18,1191.8662
New Jersey,Ocean,628.78,1628.5402
New Jersey,Passaic,184.59,478.0881
New Jersey,Salem,331.9,859.621
New Jersey,Somerset,301.81,781.6879
New Jersey,Sussex,519.01,1344.2359
New Jersey,Union,102.86,266.4074
New Jersey,Warren,356.92,924.4228
New Mexico,Bernalillo,1160.83,3006.5497
New Mexico,Catron,6923.69,17932.3571
New Mexico,Chaves,6065.28,15709.0752
New Mexico,Cibola,4539.48,11757.2532
New Mexico,Colfax,3758.06,9733.3754
New Mexico,Curry,1404.8,3638.432
New Mexico,De Baca,2322.62,6015.5858
New Mexico,Dona Ana,3807.51,9861.4509
New Mexico,Eddy,4175.73,10815.1407
New Mexico,Grant,3961.63,10260.6217
New Mexico,Guadalupe,3030.48,7848.9432
New Mexico,Harding,2125.44,5504.8896
New Mexico,Hidalgo,3436.86,8901.4674
New Mexico,Lea,4390.93,11372.5087
New Mexico,Lincoln,4831.09,12512.5231
New Mexico,Los Alamos,109.17,282.7503
New Mexico,Luna,2965.19,7679.8421
New Mexico,McKinley,5449.81,14115.0079
New Mexico,Mora,1931.27,5001.9893
New Mexico,Otero,6613.21,17128.2139
New Mexico,Quay,2874.35,7444.5665
New Mexico,Rio Arriba,5860.84,15179.5756
New Mexico,Roosevelt,2447.43,6338.8437
New Mexico,Sandoval,3710.65,9610.5835
New Mexico,San Juan,5513.07,14278.8513
New Mexico,San Miguel,4715.82,12213.9738
New Mexico,Santa Fe,1909.41,4945.3719
New Mexico,Sierra,4178.96,10823.5064
New Mexico,Socorro,6646.68,17214.9012
New Mexico,Taos,2203.11,5706.0549
New Mexico,Torrance,3344.85,8663.1615
New Mexico,Union,3823.74,9903.4866
New Mexico,Valencia,1066.18,2761.4062
New York,Albany,522.8,1354.052
New York,Allegany,1029.31,2665.9129
New York,Bronx,42.1,109.039
New York,Broome,705.77,1827.9443
New York,Cattaraugus,1308.35,3388.6265
New York,Cayuga,691.58,1791.1922
New York,Chautauqua,1060.23,2745.9957
New York,Chemung,407.35,1055.0365
New York,Chenango,893.55,2314.2945
New York,Clinton,1037.85,2688.0315
New York,Columbia,634.71,1643.8989
New York,Cortland,498.76,1291.7884
New York,Delaware,1442.44,3735.9196
New York,Dutchess,795.63,2060.6817
New York,Erie,1042.69,2700.5671
New York,Essex,1794.23,4647.0557
New York,Franklin,1629.12,4219.4208
New York,Fulton,495.47,1283.2673
New York,Genesee,492.94,1276.7146
New York,Greene,647.16,1676.1444
New York,Hamilton,1717.37,4447.9883
New York,Herkimer,1411.47,3655.7073
New York,Jefferson,1268.59,3285.6481
New York,Kings,70.82,183.4238
New York,Lewis,1274.68,3301.4212
New York,Livingston,631.76,1636.2584
New York,Madison,654.84,1696.0356
New York,Monroe,657.21,1702.1739
New York,Montgomery,403.04,1043.8736
New York,Nassau,284.72,737.4248
New York,New York,22.83,59.1297
New York,Niagara,522.36,1352.9124
New York,Oneida,1212.43,3140.1937
New York,Onondaga,778.39,2016.0301
New York,Ontario,644.07,1668.1413
New York,Orange,811.69,2102.2771
New York,Orleans,391.26,1013.3634
New York,Oswego,951.65,2464.7735
New York,Otsego,1001.7,2594.403
New York,Putnam,230.31,596.5029
New York,Queens,108.53,281.0927
New York,Rensselaer,652.43,1689.7937
New York,Richmond,58.37,151.1783
New York,Rockland,173.55,449.4945
New York,St. Lawrence,2680.38,6942.1842
New York,Saratoga,809.98,2097.8482
New York,Schenectady,204.52,529.7068
New York,Schoharie,621.82,1610.5138
New York,Schuyler,328.33,850.3747
New York,Seneca,323.71,838.4089
New York,Steuben,1390.56,3601.5504
New York,Suffolk,912.05,2362.2095
New York,Sullivan,968.13,2507.4567
New York,Tioga,518.6,1343.174
New York,Tompkins,474.65,1229.3435
New York,Ulster,1124.24,2911.7816
New York,Warren,866.95,2245.4005
New York,Washington,831.18,2152.7562
New York,Wayne,603.83,1563.9197
New York,Westchester,430.5,1114.995
New York,Wyoming,592.75,1535.2225
New York,Yates,338.14,875.7826
North Carolina,Alamance,423.94,1098.0046
North Carolina,Alexander,259.99,673.3741
North Carolina,Alleghany,235.06,608.8054
North Carolina,Anson,531.45,1376.4555
North Carolina,Ashe,426.14,1103.7026
North Carolina,Avery,247.09,639.9631
North Carolina,Beaufort,827.19,2142.4221
North Carolina,Bertie,699.27,1811.1093
North Carolina,Bladen,874.33,2264.5147
North Carolina,Brunswick,846.97,2193.6523
North Carolina,Buncombe,656.67,1700.7753
North Carolina,Burke,507.1,1313.389
North Carolina,Cabarrus,361.75,936.9325
North Carolina,Caldwell,471.57,1221.3663
North Carolina,Camden,240.56,623.0504
North Carolina,Carteret,506.25,1311.1875
North Carolina,Caswell,424.92,1100.5428
North Carolina,Catawba,398.72,1032.6848
North Carolina,Chatham,682.19,1766.8721
North Carolina,Cherokee,455.43,1179.5637
North Carolina,Chowan,172.47,446.6973
North Carolina,Clay,214.75,556.2025
North Carolina,Cleveland,464.25,1202.4075
North Carolina,Columbus,937.29,2427.5811
North Carolina,Craven,708.96,1836.2064
North Carolina,Cumberland,652.32,1689.5088
North Carolina,Currituck,261.85,678.1915
North Carolina,Dare,383.42,993.0578
North Carolina,Davidson,552.68,1431.4412
North Carolina,Davie,264.11,684.0449
North Carolina,Duplin,816.22,2114.0098
North Carolina,Durham,285.98,740.6882
North Carolina,Edgecombe,505.34,1308.8306
North Carolina,Forsyth,408.15,1057.1085
North Carolina,Franklin,491.68,1273.4512
North Carolina,Gaston,356.03,922.1177
North Carolina,Gates,340.45,881.7655
North Carolina,Graham,292.08,756.4872
North Carolina,Granville,531.57,1376.7663
North Carolina,Greene,265.93,688.7587
North Carolina,Guilford,645.7,1672.363
North Carolina,Halifax,724.09,1875.3931
North Carolina,Harnett,594.99,1541.0241
North Carolina,Haywood,553.69,1434.0571
North Carolina,Henderson,373.07,966.2513
North Carolina,Hertford,353.06,914.4254
North Carolina,Hoke,390.74,1012.0166
North Carolina,Hyde,612.7,1586.893
North Carolina,Iredell,573.83,1486.2197
North Carolina,Jackson,490.76,1271.0684
North Carolina,Johnston,791.3,2049.467
North Carolina,Jones,470.71,1219.1389
North Carolina,Lee,254.96,660.3464
North Carolina,Lenoir,400.59,1037.5281
North Carolina,Lincoln,297.94,771.6646
North Carolina,McDowell,440.61,1141.1799
North Carolina,Macon,515.56,1335.3004
North Carolina,Madison,449.57,1164.3863
North Carolina,Martin,461.22,1194.5598
North Carolina,Mecklenburg,523.84,1356.7456
North Carolina,Mitchell,221.43,573.5037
North Carolina,Montgomery,491.76,1273.6584
North Carolina,Moore,697.84,1807.4056
North Carolina,Nash,540.41,1399.6619
North Carolina,New Hanover,191.53,496.0627
North Carolina,Northampton,536.59,1389.7681
North Carolina,Onslow,762.74,1975.4966
North Carolina,Orange,397.96,1030.7164
North Carolina,Pamlico,336.54,871.6386
North Carolina,Pasquotank,226.88,587.6192
North Carolina,Pender,869.8,2252.782
North Carolina,Perquimans,247.09,639.9631
North Carolina,Person,392.32,1016.1088
North Carolina,Pitt,651.98,1688.6282
North Carolina,Polk,237.79,615.8761
North Carolina,Randolph,782.52,2026.7268
North Carolina,Richmond,473.82,1227.1938
North Carolina,Robeson,949.22,2458.4798
North Carolina,Rockingham,565.55,1464.7745
North Carolina,Rowan,511.37,1324.4483
North Carolina,Rutherford,564.15,1461.1485
North Carolina,Sampson,944.74,2446.8766
North Carolina,Scotland,318.85,825.8215
North Carolina,Stanly,395.09,1023.2831
North Carolina,Stokes,448.86,1162.5474
North Carolina,Surry,532.17,1378.3203
North Carolina,Swain,528,1367.52
North Carolina,Transylvania,378.53,980.3927
North Carolina,Tyrrell,389.04,1007.6136
North Carolina,Union,631.52,1635.6368
North Carolina,Vance,253.52,656.6168
North Carolina,Wake,835.22,2163.2198
North Carolina,Warren,428.46,1109.7114
North Carolina,Washington,348.14,901.6826
North Carolina,Watauga,312.56,809.5304
North Carolina,Wayne,553.09,1432.5031
North Carolina,Wilkes,754.28,1953.5852
North Carolina,Wilson,368.17,953.5603
North Carolina,Yadkin,334.83,867.2097
North Carolina,Yancey,312.6,809.634
North Dakota,Adams,987.62,2557.9358
North Dakota,Barnes,1491.55,3863.1145
North Dakota,Benson,1388.71,3596.7589
North Dakota,Billings,1148.85,2975.5215
North Dakota,Bottineau,1668.42,4321.2078
North Dakota,Bowman,1161.81,3009.0879
North Dakota,Burke,1103.57,2858.2463
North Dakota,Burleigh,1632.65,4228.5635
North Dakota,Cass,1764.94,4571.1946
North Dakota,Cavalier,1488.75,3855.8625
North Dakota,Dickey,1131.47,2930.5073
North Dakota,Divide,1260.79,3265.4461
North Dakota,Dunn,2008.46,5201.9114
North Dakota,Eddy,630.17,1632.1403
North Dakota,Emmons,1510.44,3912.0396
North Dakota,Foster,635.45,1645.8155
North Dakota,Golden Valley,1000.79,2592.0461
North Dakota,Grand Forks,1436.38,3720.2242
North Dakota,Grant,1659.14,4297.1726
North Dakota,Griggs,708.82,1835.8438
North Dakota,Hettinger,1132.22,2932.4498
North Dakota,Kidder,1351.19,3499.5821
North Dakota,LaMoure,1145.94,2967.9846
North Dakota,Logan,992.82,2571.4038
North Dakota,McHenry,1873.95,4853.5305
North Dakota,McIntosh,974.73,2524.5507
North Dakota,McKenzie,2760.32,7149.2288
North Dakota,McLean,2110.88,5467.1792
North Dakota,Mercer,1042.96,2701.2664
North Dakota,Morton,1926.27,4989.0393
North Dakota,Mountrail,1825.3,4727.527
North Dakota,Nelson,981.78,2542.8102
North Dakota,Oliver,722.51,1871.3009
North Dakota,Pembina,1118.69,2897.4071
North Dakota,Pierce,1018.6,2638.174
North Dakota,Ramsey,1186.85,3073.9415
North Dakota,Ransom,862.36,2233.5124
North Dakota,Renville,877.05,2271.5595
North Dakota,Richland,1435.78,3718.6702
North Dakota,Rolette,903.08,2338.9772
North Dakota,Sargent,858.51,2223.5409
North Dakota,Sheridan,972.38,2518.4642
North Dakota,Sioux,1094.09,2833.6931
North Dakota,Slope,1214.92,3146.6428
North Dakota,Stark,1334.74,3456.9766
North Dakota,Steele,712.22,1844.6498
North Dakota,Stutsman,2221.72,5754.2548
North Dakota,Towner,1024.56,2653.6104
North Dakota,Traill,861.95,2232.4505
North Dakota,Walsh,1281.93,3320.1987
North Dakota,Ward,2013.28,5214.3952
North Dakota,Wells,1271.05,3292.0195
North Dakota,Williams,2077.4,5380.466
Ohio,Adams,583.87,1512.2233
Ohio,Allen,402.5,1042.475
Ohio,Ashland,422.95,1095.4405
Ohio,Ashtabula,701.93,1817.9987
Ohio,Athens,503.6,1304.324
Ohio,Auglaize,401.39,1039.6001
Ohio,Belmont,532.13,1378.2167
Ohio,Brown,490.02,1269.1518
Ohio,Butler,467.06,1209.6854
Ohio,Carroll,394.61,1022.0399
Ohio,Champaign,428.67,1110.2553
Ohio,Clark,397.47,1029.4473
Ohio,Clermont,452.1,1170.939
Ohio,Clinton,408.68,1058.4812
Ohio,Columbiana,531.89,1377.5951
